datetime_window,x_mean,y_mean,z_mean,ACC_vm_min,ACC_vm_max,ACC_vm_std,ACC_ForBack_Angle,ACC_dominantFr_x,ACC_dominantFr_z,ACC_entropy_x,ACC_power_0_25_1_x,prediction
2023-11-27 14:35:10.627,-0.9825260416666665,-0.364375,-0.15955729166666666,0.6857122431326018,1.565676025587891,0.11210910738827096,8.473440106012504,0.25,0.375,5.898561958612702,0.01578416031570656,Walk
2023-11-27 14:35:14.648,-0.9987239583333334,-0.2690625,-0.15072916666666666,0.6857122431326018,1.4671885168911398,0.09827097955997374,8.069342503459904,0.125,0.25,5.9185619586127,0.007715475759589056,Walk
2023-11-27 14:35:18.670,-1.015,-0.21361979166666664,-0.12054687500000001,0.8656690284129797,1.4671885168911398,0.0892872632262345,6.432182790893291,0.25,0.25,6.0412085115429,0.057540975807261766,Walk
2023-11-27 14:35:22.688,-0.9899479166666667,-0.32700520833333335,-0.09520833333333335,0.6979603919760499,1.498249303875193,0.09666386250763881,5.076402514239219,0.25,0.25,6.101208482689016,0.06328602715754769,Walk
2023-11-27 14:35:26.707,-0.9495052083333334,-0.3928125,-0.18635416666666668,0.6979603919760499,1.498249303875193,0.08132436261588269,10.07555316711234,0.375,0.25,6.073659622094323,0.02292924195998666,Walk
2023-11-27 14:35:30.724,-0.9506770833333335,-0.3595572916666667,-0.2682552083333334,0.9291475439455991,1.2754436311194604,0.0544430165023812,14.60914826187106,0.375,0.125,5.518171160416806,0.006430025668932638,Walk
2023-11-27 14:35:34.743,-0.9590104166666668,-0.3260677083333334,-0.26406250000000003,0.7252265196297675,1.2754436311194604,0.07085824223198296,14.463226672979587,2.875,0.375,5.4532689393139595,0.004056018904667005,Walk
2023-11-27 14:35:38.760,-0.9040364583333336,-0.44158854166666667,-0.214609375,0.7252265196297675,1.3795792591553653,0.08734119962534305,11.767939279952577,0.125,0.125,5.931013083591063,0.049184332454433655,Walk
2023-11-27 14:35:42.779,-0.8655989583333334,-0.51140625,-0.18927083333333333,0.7297709549587383,1.3795792591553653,0.07025231903553483,10.349162260713445,0.125,1.0,5.710014544305493,0.003181223602342602,Walk
2023-11-27 14:35:46.796,-0.9234635416666666,-0.3900520833333333,-0.178046875,0.5247056569884628,1.3797340969858707,0.08952065000612444,9.710846629760225,0.25,0.125,6.00511210679854,0.06073305755105424,Walk
2023-11-27 14:35:50.815,-0.9785677083333333,-0.338046875,-0.11190104166666666,0.5247056569884628,1.7447411373280342,0.14315241029645526,5.967853036026262,2.25,0.125,6.0051121212254746,0.009271433892053666,Walk
